R [[9.343417327006186, 7.162764439950838, 8.076793288391023, 11.66678282419642, 7.934649365347244, 7.087136297867332, 9.358742419146221, -8.895171445218923, 4.636641348596633]]|[[9.343417327006186, 7.162764439950838, 8.076793288391023, 11.66678282419642, 7.934649365347244, 7.087136297867332, 9.358742419146221, -8.895171445218923, 4.636641348596633]]|[[9.343417327006186, 7.162764439950838, 8.076793288391023, 11.66678282419642, 7.934649365347244, 7.087136297867332, 9.358742419146221, -8.895171445218923, 4.636641348596633]]
R [[-7.232818675594559, -5.3436221491152995, -4.918716640937826, -8.885024735712928, -1.7604932885858844, -4.722793688980892, 3.0971409030096915, -4.503174214679787, 4.726430293437883]]|[[-7.232818675594559, -5.3436221491152995, -4.918716640937826, -8.885024735712928, -1.7604932885858844, -4.722793688980892, 3.0971409030096915, -4.503174214679787, 4.726430293437883]]|[[-7.232818675594559, -5.3436221491152995, -4.918716640937826, -8.885024735712928, -1.7604932885858844, -4.722793688980892, 3.0971409030096915, -4.503174214679787, 4.726430293437883]]
R [[6.083787961950147, -6.504793321506192, 8.254191753757954, -5.672276410981689, -7.566212599042177, -9.875160243220435, -9.53936228465696, -0.4171681561894651, -10.01220470781107]]|[[6.083787961950147, -6.504793321506192, 8.254191753757954, -5.672276410981689, -7.566212599042177, -9.875160243220435, -9.53936228465696, -0.4171681561894651, -10.01220470781107]]|[[6.083787961950147, -6.504793321506192, 8.254191753757954, -5.672276410981689, -7.566212599042177, -9.875160243220435, -9.53936228465696, -0.4171681561894651, -10.01220470781107]]
R [[11.609427824874288, -4.216903004803449, -5.132788832075857, 2.60406745290371, -4.1632853135848205, -7.681008746923021, 3.991695935512894, 4.526077666570661, -6.38767934113122]]|[[11.609427824874288, -4.216903004803449, -5.132788832075857, 2.60406745290371, -4.1632853135848205, -7.681008746923021, 3.991695935512894, 4.526077666570661, -6.38767934113122]]|[[11.609427824874288, -4.216903004803449, -5.132788832075857, 2.60406745290371, -4.1632853135848205, -7.681008746923021, 3.991695935512894, 4.526077666570661, -6.38767934113122]]
R [[10.954284928720138, -7.9649059164643585, -7.752032680796455, 10.32932067995091, -8.725068407127239, -0.13846837908802456, -4.498193658926405, 2.6134714893858977, 7.955286323182545]]|[[10.954284928720138, -7.9649059164643585, -7.752032680796455, 10.32932067995091, -8.725068407127239, -0.13846837908802456, -4.498193658926405, 2.6134714893858977, 7.955286323182545]]|[[10.954284928720138, -7.9649059164643585, -7.752032680796455, 10.32932067995091, -8.725068407127239, -0.13846837908802456, -4.498193658926405, 2.6134714893858977, 7.955286323182545]]
R [[-8.534359443963364, -8.59743220461776, 11.083025969362335, 2.5293710557777196, -0.029976881664403265, 5.603499801359437, 5.022604096633046, -4.236271959765454, -2.3763062460212545]]|[[-8.534359443963364, -8.59743220461776, 11.083025969362335, 2.5293710557777196, -0.029976881664403265, 5.603499801359437, 5.022604096633046, -4.236271959765454, -2.3763062460212545]]|[[-8.534359443963364, -8.59743220461776, 11.083025969362335, 2.5293710557777196, -0.029976881664403265, 5.603499801359437, 5.022604096633046, -4.236271959765454, -2.3763062460212545]]
R [[-3.1245247821653344, 9.223291713391184, -6.20429410857084, -11.639126105446312, 1.1841106045476053, -7.66461358389261, 8.718907054657851, -7.088211961499989, 3.672380707897384]]|[[-3.1245247821653344, 9.223291713391184, -6.20429410857084, -11.639126105446312, 1.1841106045476053, -7.66461358389261, 8.718907054657851, -7.088211961499989, 3.672380707897384]]|[[-3.1245247821653344, 9.223291713391184, -6.20429410857084, -11.639126105446312, 1.1841106045476053, -7.66461358389261, 8.718907054657851, -7.088211961499989, 3.672380707897384]]
R [[10.61398907486345, -1.154434536927635, -9.726509229835624, 3.5781051549563454, -6.801245824690756, -9.929808839899557, -9.123549104871968, 4.1192369368563675, 2.565903562297951]]|[[10.61398907486345, -1.154434536927635, -9.726509229835624, 3.5781051549563454, -6.801245824690756, -9.929808839899557, -9.123549104871968, 4.1192369368563675, 2.565903562297951]]|[[10.61398907486345, -1.154434536927635, -9.726509229835624, 3.5781051549563454, -6.801245824690756, -9.929808839899557, -9.123549104871968, 4.1192369368563675, 2.565903562297951]]
R [[-8.050180487291733, -11.920928144696452, 5.773005534815702, 9.632530664113588, -0.5611188450624844, 8.126489177410662, -6.000168120038528, -8.044726072477278, -3.8964797175967316]]|[[-8.050180487291733, -11.920928144696452, 5.773005534815702, 9.632530664113588, -0.5611188450624844, 8.126489177410662, -6.000168120038528, -8.044726072477278, -3.8964797175967316]]|[[-8.050180487291733, -11.920928144696452, 5.773005534815702, 9.632530664113588, -0.5611188450624844, 8.126489177410662, -6.000168120038528, -8.044726072477278, -3.8964797175967316]]
R [[5.13485584278191, -10.159409629602997, -3.1019360025893086, 10.71107233813849, -4.138663632502591, 1.3800847105319747, -0.556830494537877, -1.6010294187888974, 5.009071196462408]]|[[5.13485584278191, -10.159409629602997, -3.1019360025893086, 10.71107233813849, -4.138663632502591, 1.3800847105319747, -0.556830494537877, -1.6010294187888974, 5.009071196462408]]|[[5.13485584278191, -10.159409629602997, -3.1019360025893086, 10.71107233813849, -4.138663632502591, 1.3800847105319747, -0.556830494537877, -1.6010294187888974, 5.009071196462408]]
R [[1.1783891750263251, 5.992165273309716, -7.350840422953697, -2.72024396235841, 5.303324412977677, -6.676733684067412, -2.689593615562366, 2.8539875698980897, 4.354917579975677]]|[[1.1783891750263251, 5.992165273309716, -7.350840422953697, -2.72024396235841, 5.303324412977677, -6.676733684067412, -2.689593615562366, 2.8539875698980897, 4.354917579975677]]|[[1.1783891750263251, 5.992165273309716, -7.350840422953697, -2.72024396235841, 5.303324412977677, -6.676733684067412, -2.689593615562366, 2.8539875698980897, 4.354917579975677]]
R [[-2.435873938545967, -11.536231318132717, -3.528510324348126, 9.840504436223522, 2.0549525360093757, 4.339969374817628, 1.235099788981163, -4.885306626287781, 3.7475711146620387]]|[[-2.435873938545967, -11.536231318132717, -3.528510324348126, 9.840504436223522, 2.0549525360093757, 4.339969374817628, 1.235099788981163, -4.885306626287781, 3.7475711146620387]]|[[-2.435873938545967, -11.536231318132717, -3.528510324348126, 9.840504436223522, 2.0549525360093757, 4.339969374817628, 1.235099788981163, -4.885306626287781, 3.7475711146620387]]
R [[8.067396410621807, -6.262744908935455, -8.658496389179742, 9.786817140283347, -9.337225898334403, -6.737751487597931, -6.242609583075518, 4.793787027391005, 3.50234230509135]]|[[8.067396410621807, -6.262744908935455, -8.658496389179742, 9.786817140283347, -9.337225898334403, -6.737751487597931, -6.242609583075518, 4.793787027391005, 3.50234230509135]]|[[8.067396410621807, -6.262744908935455, -8.658496389179742, 9.786817140283347, -9.337225898334403, -6.737751487597931, -6.242609583075518, 4.793787027391005, 3.50234230509135]]
R [[10.483584056239653, -6.468008297821, -8.094054292455255, -11.46048746802581, -5.066933902600689, -10.906986402698902, -11.884990349930078, 4.648538805362193, -5.537914900537547]]|[[10.483584056239653, -6.468008297821, -8.094054292455255, -11.46048746802581, -5.066933902600689, -10.906986402698902, -11.884990349930078, 4.648538805362193, -5.537914900537547]]|[[10.483584056239653, -6.468008297821, -8.094054292455255, -11.46048746802581, -5.066933902600689, -10.906986402698902, -11.884990349930078, 4.648538805362193, -5.537914900537547]]
R [[8.819948196081224, -7.137911688512744, 2.5935128219380132, 2.963536565288928, 11.816733436555758, 5.598444706379681, 8.475388121042393, -1.4272722382271645, 2.174185859559527]]|[[8.819948196081224, -7.137911688512744, 2.5935128219380132, 2.963536565288928, 11.816733436555758, 5.598444706379681, 8.475388121042393, -1.4272722382271645, 2.174185859559527]]|[[8.819948196081224, -7.137911688512744, 2.5935128219380132, 2.963536565288928, 11.816733436555758, 5.598444706379681, 8.475388121042393, -1.4272722382271645, 2.174185859559527]]
R [[-8.659227483637217, -5.888319144933128, 3.8736346945142426, 2.6705458502533546, -0.738234381010507, 6.680208502163605, 11.161845829009383, 8.084294155528884, 5.374220891945761]]|[[-8.659227483637217, -5.888319144933128, 3.8736346945142426, 2.6705458502533546, -0.738234381010507, 6.680208502163605, 11.161845829009383, 8.084294155528884, 5.374220891945761]]|[[-8.659227483637217, -5.888319144933128, 3.8736346945142426, 2.6705458502533546, -0.738234381010507, 6.680208502163605, 11.161845829009383, 8.084294155528884, 5.374220891945761]]
R [[10.640331626025237, -6.2916307162381315, -5.1239579171157486, 7.981969879959948, -3.4731259323520316, -3.7893911558452373, 2.1575260264747183, -9.627503433016763, -9.945768914158709]]|[[10.640331626025237, -6.2916307162381315, -5.1239579171157486, 7.981969879959948, -3.4731259323520316, -3.7893911558452373, 2.1575260264747183, -9.627503433016763, -9.945768914158709]]|[[10.640331626025237, -6.2916307162381315, -5.1239579171157486, 7.981969879959948, -3.4731259323520316, -3.7893911558452373, 2.1575260264747183, -9.627503433016763, -9.945768914158709]]
R [[-4.168269704597892, 11.989486321300461, -3.5764356994573703, 2.150590763705708, -2.75846109699183, 1.1202885131620643, -11.90766662380144, 1.0929352482509813, -7.324146697509277]]|[[-4.168269704597892, 11.989486321300461, -3.5764356994573703, 2.150590763705708, -2.75846109699183, 1.1202885131620643, -11.90766662380144, 1.0929352482509813, -7.324146697509277]]|[[-4.168269704597892, 11.989486321300461, -3.5764356994573703, 2.150590763705708, -2.75846109699183, 1.1202885131620643, -11.90766662380144, 1.0929352482509813, -7.324146697509277]]
R [[-2.237862699858944, 5.95628916360625, 5.487906553080784, 0.7390947425154302, 11.580899722531598, 0.7105280355636943, -4.3379568202164025, 5.883754569226294, -9.041395725592348]]|[[-2.237862699858944, 5.95628916360625, 5.487906553080784, 0.7390947425154302, 11.580899722531598, 0.7105280355636943, -4.3379568202164025, 5.883754569226294, -9.041395725592348]]|[[-2.237862699858944, 5.95628916360625, 5.487906553080784, 0.7390947425154302, 11.580899722531598, 0.7105280355636943, -4.3379568202164025, 5.883754569226294, -9.041395725592348]]
R [[0.23526397104213892, 2.5514476090863063, 3.1460358085521776, 6.0786526902902445, -4.626167409116713, 10.432550462466352, 7.596097806006668, -6.015451974629083, 2.0409856042233283]]|[[0.23526397104213892, 2.5514476090863063, 3.1460358085521776, 6.0786526902902445, -4.626167409116713, 10.432550462466352, 7.596097806006668, -6.015451974629083, 2.0409856042233283]]|[[0.23526397104213892, 2.5514476090863063, 3.1460358085521776, 6.0786526902902445, -4.626167409116713, 10.432550462466352, 7.596097806006668, -6.015451974629083, 2.0409856042233283]]
Obstacle
R [[12, 12, 12, 12, 12, 12, 12, 12, 12]]|[[12, 12, 12, 12, 12, 12, 12, 12, 12]]|[[12, 12, 12, 12, 12, 12, 12, 12, 12]]
Done
R [[3.5644755186459953, 1.3185319048985278, 7.4604154552677855, -9.70248857546091, 3.0284128593562762, 1.4799365820765455, 7.976644785353532, 3.777103408728582, 1.3330609973440026]]|[[3.5644755186459953, 1.3185319048985278, 7.4604154552677855, -9.70248857546091, 3.0284128593562762, 1.4799365820765455, 7.976644785353532, 3.777103408728582, 1.3330609973440026]]|[[3.5644755186459953, 1.3185319048985278, 7.4604154552677855, -9.70248857546091, 3.0284128593562762, 1.4799365820765455, 7.976644785353532, 3.777103408728582, 1.3330609973440026]]
R [[-6.968041937164408, 2.3549015851822865, -3.894757429507589, 2.83588939621019, -5.036194754911443, -11.938711067247146, -2.641775841121026, 4.418244843632298, -11.915176926947712]]|[[-6.968041937164408, 2.3549015851822865, -3.894757429507589, 2.83588939621019, -5.036194754911443, -11.938711067247146, -2.641775841121026, 4.418244843632298, -11.915176926947712]]|[[-6.968041937164408, 2.3549015851822865, -3.894757429507589, 2.83588939621019, -5.036194754911443, -11.938711067247146, -2.641775841121026, 4.418244843632298, -11.915176926947712]]
Obstacle
R [[12, 12, 12, 12, 12, 12, 12, 12, 12]]|[[12, 12, 12, 12, 12, 12, 12, 12, 12]]|[[12, 12, 12, 12, 12, 12, 12, 12, 12]]
Done
R [[10.854039934943831, -8.6284186243705, 0.7925331672517597, 10.787098488874587, 3.1752592715084162, 8.369760706699829, 11.482082012862545, -0.05937678857378614, -10.685331293389476]]|[[10.854039934943831, -8.6284186243705, 0.7925331672517597, 10.787098488874587, 3.1752592715084162, 8.369760706699829, 11.482082012862545, -0.05937678857378614, -10.685331293389476]]|[[10.854039934943831, -8.6284186243705, 0.7925331672517597, 10.787098488874587, 3.1752592715084162, 8.369760706699829, 11.482082012862545, -0.05937678857378614, -10.685331293389476]]
R [[3.034965367770921, -5.770323353440449, -4.113033457767446, -4.265603130784524, -0.0660982084386248, -5.460372367389542, 4.7414910400022485, 2.2371949321098032, -7.424327859228388]]|[[3.034965367770921, -5.770323353440449, -4.113033457767446, -4.265603130784524, -0.0660982084386248, -5.460372367389542, 4.7414910400022485, 2.2371949321098032, -7.424327859228388]]|[[3.034965367770921, -5.770323353440449, -4.113033457767446, -4.265603130784524, -0.0660982084386248, -5.460372367389542, 4.7414910400022485, 2.2371949321098032, -7.424327859228388]]
Obstacle
R [[12, 12, 12, 12, 12, 12, 12, 12, 12]]|[[12, 12, 12, 12, 12, 12, 12, 12, 12]]|[[12, 12, 12, 12, 12, 12, 12, 12, 12]]
Done
R [[7.099546119740946, 1.617664309418151, 6.6702069279939415, 2.3103788143806128, 1.0136271955062455, 7.215832111550711, 7.786150436503604, 5.778457946263654, -8.809130230238221]]|[[7.099546119740946, 1.617664309418151, 6.6702069279939415, 2.3103788143806128, 1.0136271955062455, 7.215832111550711, 7.786150436503604, 5.778457946263654, -8.809130230238221]]|[[7.099546119740946, 1.617664309418151, 6.6702069279939415, 2.3103788143806128, 1.0136271955062455, 7.215832111550711, 7.786150436503604, 5.778457946263654, -8.809130230238221]]
R [[-2.6747487074987966, -8.747591663014166, 1.8573562741583807, -1.4004294354908478, 9.210930844667931, 2.6792258787394534, -2.0765336579132345, -3.8128103826063615, -11.084731218744043]]|[[-2.6747487074987966, -8.747591663014166, 1.8573562741583807, -1.4004294354908478, 9.210930844667931, 2.6792258787394534, -2.0765336579132345, -3.8128103826063615, -11.084731218744043]]|[[-2.6747487074987966, -8.747591663014166, 1.8573562741583807, -1.4004294354908478, 9.210930844667931, 2.6792258787394534, -2.0765336579132345, -3.8128103826063615, -11.084731218744043]]
Obstacle
R [[12, 12, 12, 12, 12, 12, 12, 12, 12]]|[[12, 12, 12, 12, 12, 12, 12, 12, 12]]|[[12, 12, 12, 12, 12, 12, 12, 12, 12]]
Done
R [[1.6103504405516507, -7.193181562361101, 4.2213978865305535, 2.776899409994373, -8.093145913654796, -2.261842559342284, -7.481325407833746, 2.1543744745780877, -11.91918415195536]]|[[1.6103504405516507, -7.193181562361101, 4.2213978865305535, 2.776899409994373, -8.093145913654796, -2.261842559342284, -7.481325407833746, 2.1543744745780877, -11.91918415195536]]|[[1.6103504405516507, -7.193181562361101, 4.2213978865305535, 2.776899409994373, -8.093145913654796, -2.261842559342284, -7.481325407833746, 2.1543744745780877, -11.91918415195536]]
R [[0.3625687876982955, 0.1321082688828703, 10.312606644207143, 6.644242671087646, -9.814070207561787, 2.9115956885496708, -5.496533236954994, 8.482486726480694, -6.2828215077158225]]|[[0.3625687876982955, 0.1321082688828703, 10.312606644207143, 6.644242671087646, -9.814070207561787, 2.9115956885496708, -5.496533236954994, 8.482486726480694, -6.2828215077158225]]|[[0.3625687876982955, 0.1321082688828703, 10.312606644207143, 6.644242671087646, -9.814070207561787, 2.9115956885496708, -5.496533236954994, 8.482486726480694, -6.2828215077158225]]
R [[-5.548586938754491, 8.016179678822478, -9.86250715705049, -2.031105195637398, 1.2126142199343857, -9.02636867186404, 1.209329836969392, 2.154492253869627, -8.31408751530497]]|[[-5.548586938754491, 8.016179678822478, -9.86250715705049, -2.031105195637398, 1.2126142199343857, -9.02636867186404, 1.209329836969392, 2.154492253869627, -8.31408751530497]]|[[-5.548586938754491, 8.016179678822478, -9.86250715705049, -2.031105195637398, 1.2126142199343857, -9.02636867186404, 1.209329836969392, 2.154492253869627, -8.31408751530497]]
